2431.35,0.0
2428.77,0.0
2426.19,0.0
2423.61,0.0
2421.04,0.0
2418.46,0.0
2415.88,0.0
2413.3,0.0
2410.72,0.0
2408.15,0.0
2405.58,0.0
2403.01,0.0
2400.44,0.0
2397.87,0.0
2395.31,0.0
2392.74,0.0
2390.18,0.0
2387.63,0.0
2385.07,0.0
2382.52,0.0
2379.97,0.0
2377.43,0.0
2374.89,0.0
2372.35,0.0
2369.82,0.0
2367.29,0.0
2364.76,0.0
2362.24,0.0
2359.72,0.0
2357.2,0.0
2354.69,0.0
2352.18,0.0
2349.67,0.0
2347.17,0.0
2344.67,0.0
2342.17,0.0
2339.68,0.0
2337.19,0.0
2334.7,0.0
2332.22,0.0
2329.73,0.0
2327.26,0.0
2324.78,0.0
2322.31,0.0
2319.83,0.0
2317.37,0.0
2314.9,0.0
2312.43,0.0
2309.97,0.0
2307.51,0.0
2305.06,0.0
2302.6,0.0
2300.15,0.0
2297.7,0.0
2295.25,0.0
2292.8,0.0
2290.36,0.0
2287.92,0.0
2285.48,0.0
2283.04,0.0
2280.6,0.0
2278.17,0.0
2275.73,0.0
2273.3,0.0
2270.87,0.0
2268.44,0.0
2266.01,0.0
2263.59,0.0
2261.16,0.0
2258.74,0.0
2256.32,0.0
2253.89,0.0
2251.47,0.0
2249.05,0.0
2246.63,0.0
2244.21,0.0
2241.8,0.0
2239.38,0.0
2236.96,0.0
2234.55,0.0
2232.13,0.0
2229.72,0.0
2227.3,0.0
2224.88,0.0
2222.46,0.0
2220.05,0.0
2217.62,0.0
2215.2,0.0
2212.78,0.0
2210.36,0.0
2207.93,0.0
2205.5,0.0
2203.07,0.0
2200.64,0.0
2198.2,0.0
2195.76,0.0
2193.31,0.0
2190.87,0.0
2188.41,0.0
2185.95,0.0
2183.48,0.0
2181.01,0.0
2178.54,0.0
2176.05,0.0
2173.56,0.0
2171.07,0.0
2168.56,0.0
2166.06,0.0
2163.54,0.0
2161.02,0.0
2158.48,0.0
2155.95,0.0
2153.4,0.0
2150.86,0.0
2148.3,0.0
2145.74,0.0
2143.18,0.0
2140.61,0.0
2138.03,0.0
2135.45,0.0
2132.87,0.0
2130.29,0.0
2127.7,0.0
2125.11,0.0
2122.52,0.0
2119.93,0.0
2117.33,0.0
2114.74,0.0
2112.14,0.0
2109.54,0.0
2106.95,0.0
2104.34,0.0
2101.75,0.0
2099.15,0.0
2096.55,0.0
2093.94,0.0
2091.34,0.0
2088.74,0.0
2086.14,0.0
2083.54,0.0
2080.93,0.0
2078.33,0.0
2075.73,0.0
2073.13,0.0
2070.53,0.0
2067.94,0.0
2065.35,0.0
2062.77,0.0
2060.21,0.0
2057.66,0.0
2055.12,0.0
2052.62,0.0
2050.13,0.0
2047.67,0.0
2045.25,0.004
2042.85,0.005
2040.49,0.008
2038.17,0.008
2035.88,0.006999999999999999
2033.63,0.005
2031.42,0.004
2029.24,0.0034999999999999996
2027.1,0.0034999999999999996
2025.0,0.0005
2022.93,0.005
2020.9,0.006999999999999999
2018.9,0.0185
2016.94,0.0315
2015.01,0.0435
2013.1,0.0615
2011.23,0.06849999999999999
2009.39,0.0835
2007.57,0.08750000000000001
2005.78,0.099
2004.02,0.11
2002.27,0.11299999999999999
2000.55,0.0905
1998.85,0.0645
1997.18,0.0535
1995.52,0.04
1993.88,0.04
1992.26,0.0395
1990.65,0.0395
1989.06,0.0395
1987.49,0.0395
1985.93,0.0395
1984.39,0.0395
1982.86,0.049
1981.35,0.08800000000000001
1979.85,0.166
1978.36,0.247
1976.88,0.319
1975.42,0.4775
1973.96,0.67
1972.52,0.8015
1971.09,0.9375
1969.66,1.088
1968.25,1.2205000000000001
1966.85,1.3815
1965.46,1.5145
1964.08,1.5985
1962.71,1.6335
1961.34,1.5605
1959.99,1.5065
1958.65,1.4855
1957.31,1.451
1955.99,1.43
1954.67,1.4264999999999999
1953.35,1.4165
1952.05,1.4125
1950.76,1.3860000000000001
1949.47,1.3575
1948.19,1.2970000000000002
1946.91,1.2614999999999998
1945.65,1.192
1944.39,1.1095000000000002
1943.13,1.0245
1941.88,0.9665
1940.64,0.8835000000000001
1939.41,0.7595000000000001
1938.18,0.627
1936.95,0.5165000000000001
1935.74,0.3845
1934.52,0.3395
1933.32,0.2855
1932.12,0.233
1930.92,0.199
1929.73,0.16149999999999998
1928.55,0.11349999999999999
1927.37,0.089
1926.2,0.08
1925.03,0.05
1923.87,0.0525
1922.71,0.0495
1921.55,0.05
1920.4,0.047
1919.26,0.039
1918.12,0.039
1916.98,0.039
1915.85,0.039
1914.72,0.034499999999999996
1913.6,0.0325
1912.48,0.032
1911.37,0.029
1910.26,0.0275
1909.15,0.025500000000000002
1908.05,0.018000000000000002
1906.95,0.008
1905.85,0.005
1904.76,0.003
1903.68,0.0015
1902.59,0.0015
1901.51,0.0015
1900.44,0.0015
1899.37,0.0015
1898.3,0.0015
1897.24,0.0015
1896.19,0.0015
1895.13,0.0015
1894.09,0.0015
1893.04,0.0015
1892.0,0.001
1890.97,0.001
1889.93,0.0005
1888.91,0.0
1887.88,0.0
1886.86,0.0
1885.84,0.0
1884.83,0.0
1883.82,0.0
1882.81,0.0
1881.81,0.0
1880.81,0.0
1879.81,0.0
1878.82,0.0
1877.83,0.0
1876.84,0.0
1875.85,0.0
1874.87,0.0
1873.89,0.0
1872.91,0.0
1871.94,0.0
1870.96,0.0
1869.99,0.0
1869.03,0.0
1868.06,0.0
1867.1,0.0
1866.14,0.0
1865.19,0.0
1864.23,0.0
1863.28,0.0
1862.33,0.0
1861.38,0.0
1860.44,0.0
1859.5,0.0
1858.56,0.0
1857.62,0.0
1856.69,0.0
1855.76,0.0
1854.83,0.0
1853.9,0.0
1852.98,0.0
1852.06,0.0
1851.14,0.0
1850.22,0.0
1849.31,0.0
1848.4,0.0
1847.49,0.0
1846.58,0.0
1845.68,0.0
1844.78,0.0
